,_type,url,date,content,replyCount,retweetCount,likeCount,quoteCount,lang,hashtags,lat,lon,translated
42814,snscrape.modules.twitter.Tweet,https://twitter.com/GKhosani/status/1363443086274293760,2021-02-21 10:58:57+00:00,"سنڌي ٻولي قومي ٻولي۔
ڪير چاھي يا نه چاھي۔
سنڌين جي رت  ۾ رھندي۔
ڪير مڃي يا نه مڃي۔
ڌرتي جي خمير ۾ ٻولي۔
سنڌي شاھ لطيف جي۔
سچل سامي استاد اياز جي۔
اصل کان شاعرن جي ٻولي۔
سنڌي قومي ٻولي آھي۔
سنڌي قوم جي ٻولي رھندي۔ 
#SindhiIsOurNationalLanguage",0,1,0,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"سنڌي ٻولي قومي ٻولي۔
ڪير چاھي يا نه چاھي۔
سنڌين جي رت  ۾ رھندي۔
ڪير مڃي يا نه مڃي۔
ڌرتي جي خمير ۾ ٻولي۔
سنڌي شاھ لطيف جي۔
سچل سامي استاد اياز جي۔
اصل کان شاعرن جي ٻولي۔
سنڌي قومي ٻولي آھي۔
سنڌي قوم جي ٻولي رھندي۔ 
#SindhiIsOurNationalLanguage"
42853,snscrape.modules.twitter.Tweet,https://twitter.com/meghwar_bhagwan/status/1363441655148384260,2021-02-21 10:53:16+00:00,"آءُ ھوشوءَ جو مثال ڏيندو آھيان ته  جڏهن سنڌ جون خوبصورت ۽ گلابي چپن واريون ڇوڪريون نعرو ھڻنديون آھن ته ""مرسون، مرسون، پر سنڌ نه  ڏيسون، مونکي لڳندو ته تاريخ ھوشوء جو پوريو قبول ڪيو آھي.  

     (عبدالواحد آريسر)
#SindhiIsOurNationalLanguage",0,3,1,1,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"آءُ ھوشوءَ جو مثال ڏيندو آھيان ته  جڏهن سنڌ جون خوبصورت ۽ گلابي چپن واريون ڇوڪريون نعرو ھڻنديون آھن ته ""مرسون، مرسون، پر سنڌ نه  ڏيسون، مونکي لڳندو ته تاريخ ھوشوء جو پوريو قبول ڪيو آھي.  

     (عبدالواحد آريسر)
#SindhiIsOurNationalLanguage"
42878,snscrape.modules.twitter.Tweet,https://twitter.com/Asim4/status/1363440947770531843,2021-02-21 10:50:28+00:00,"ا ب ٻ ڀ ت ٿ ٽ ٺ ث پ ج ڄ جھ ڃ چ ڇ ح خ د ڌ ڏ ڊ ڍ ذ ر ڙ ز س ش ص ض ط ظ ع غ ف ڦ ق ڪ ک گ ڳ گھ ڱ ل م ن ڻ و ھ ء ي

#SindhiIsOurNationalLanguage",1,3,4,1,sd,['SindhiIsOurNationalLanguage'],27.685644,68.832802,"ا ب ٻ ڀ ت ٿ ٽ ٺ ث پ ج ڄ جھ ڃ چ ڇ ح خ د ڌ ڏ ڊ ڍ ذ ر ڙ ز س ش ص ض ط ظ ع غ ف ڦ ق ڪ ک گ ڳ گھ ڱ ل م ن ڻ و ھ ء ي

#SindhiIsOurNationalLanguage"
42908,snscrape.modules.twitter.Tweet,https://twitter.com/KhalidMallah/status/1363440084780015616,2021-02-21 10:47:02+00:00,"ایک نشئی نے میرا وطن بیچ ڈالا!
#SindhiIsOurNationalLanguage",0,1,1,1,ur,['SindhiIsOurNationalLanguage'],25.333584,68.312103,"ایک نشئی نے میرا وطن بیچ ڈالا!
#SindhiIsOurNationalLanguage"
42934,snscrape.modules.twitter.Tweet,https://twitter.com/KhalidMallah/status/1363439204529799172,2021-02-21 10:43:32+00:00,"Jiye Sindh

#SindhiIsOurNationalLanguage",0,0,0,0,ht,['SindhiIsOurNationalLanguage'],25.333584,68.312103,"Jiye Sindh

#SindhiIsOurNationalLanguage"
42939,snscrape.modules.twitter.Tweet,https://twitter.com/KhalidMallah/status/1363439112255139842,2021-02-21 10:43:10+00:00,#SindhiIsOurNationalLanguage,0,1,0,0,und,['SindhiIsOurNationalLanguage'],25.333584,68.312103,#SindhiIsOurNationalLanguage
42941,snscrape.modules.twitter.Tweet,https://twitter.com/abbaskorejo/status/1363439026213019651,2021-02-21 10:42:49+00:00,#SindhiIsOurNationalLanguage عالمي سطح تي هڪڙي ٻوليءَ جي بالادستي ٻين ننڍين ننڍين ٻولين لاءِ جياپي جي جنگ برابر آهي.,0,1,1,1,ar,['SindhiIsOurNationalLanguage'],24.618252599999998,54.8939725,#SindhiIsOurNationalLanguage عالمي سطح تي هڪڙي ٻوليءَ جي بالادستي ٻين ننڍين ننڍين ٻولين لاءِ جياپي جي جنگ برابر آهي.
42961,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363438632619675651,2021-02-21 10:41:16+00:00,@ZaffarUnar @SialRabail2 #SindhiIsOurNationalLanguage,0,2,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@ZaffarUnar @SialRabail2 #SindhiIsOurNationalLanguage
42964,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363438586817830914,2021-02-21 10:41:05+00:00,@Sangrisaeed @SialRabail2 #SindhiIsOurNationalLanguage,0,1,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@Sangrisaeed @SialRabail2 #SindhiIsOurNationalLanguage
42967,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363438542651801604,2021-02-21 10:40:54+00:00,@SindhjeeMeera #SindhiIsOurNationalLanguage,0,1,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@SindhjeeMeera #SindhiIsOurNationalLanguage
42989,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363438023883522048,2021-02-21 10:38:51+00:00,@SindhoSindhi #SindhiIsOurNationalLanguage,0,1,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@SindhoSindhi #SindhiIsOurNationalLanguage
42991,snscrape.modules.twitter.Tweet,https://twitter.com/shaZzy_paNhwar/status/1363437940052025344,2021-02-21 10:38:31+00:00,"دنیا جي ڪنھن بہ حصي م رھو، سندي لکو، سندي پڑھو، سندي ڳالھایو  ء فخر سان چئو ھا مان سندي آھیان❤️

 21 فيبروري مادري ٻولين جو عالمي ڏینھن مبارک🙌🏻 #SindhiIsOurNationalLanguage https://t.co/f5cGGdFS5F",0,1,7,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"دنیا جي ڪنھن بہ حصي م رھو، سندي لکو، سندي پڑھو، سندي ڳالھایو  ء فخر سان چئو ھا مان سندي آھیان❤️

 21 فيبروري مادري ٻولين جو عالمي ڏینھن مبارک🙌🏻 #SindhiIsOurNationalLanguage https://t.co/f5cGGdFS5F"
43061,snscrape.modules.twitter.Tweet,https://twitter.com/ZiaudinBaloch/status/1363435849833213952,2021-02-21 10:30:12+00:00,#SindhiIsOurNationalLanguage,0,1,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage
43062,snscrape.modules.twitter.Tweet,https://twitter.com/RafiQueshar786/status/1363435805855907842,2021-02-21 10:30:02+00:00,"SINDHI is an oldest language of this region
it is very rich in literature &amp; diversity of dialects
It is the prime language of Indus Valley &amp; cause of Indus Civilization
Its roots are very deep in our hearts
No one can uproot
If you can’t we declare 
#SindhiIsOurNationalLanguage https://t.co/HP69u2T1er",0,0,1,0,en,['SindhiIsOurNationalLanguage'],27.521872,68.748062,"SINDHI is an oldest language of this region
it is very rich in literature &amp; diversity of dialects
It is the prime language of Indus Valley &amp; cause of Indus Civilization
Its roots are very deep in our hearts
No one can uproot
If you can’t we declare 
#SindhiIsOurNationalLanguage https://t.co/HP69u2T1er"
43087,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363435095244308482,2021-02-21 10:27:12+00:00,@ShamaJunejo Here too #SindhiIsOurNationalLanguage,2,7,9,0,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@ShamaJunejo Here too #SindhiIsOurNationalLanguage
43094,snscrape.modules.twitter.Tweet,https://twitter.com/RafiQueshar786/status/1363434902797058050,2021-02-21 10:26:26+00:00,"Mother Language is the only way to touch your feelings &amp; expressions
If you want to conquer our hearts give importance &amp; respect to our mother language

Sindhi must be implemented as National language in Sindh
It must seem on ground not in papers only
#SindhiIsOurNationalLanguage https://t.co/csCmI9AV90",0,7,3,0,en,['SindhiIsOurNationalLanguage'],27.521872,68.748062,"Mother Language is the only way to touch your feelings &amp; expressions
If you want to conquer our hearts give importance &amp; respect to our mother language

Sindhi must be implemented as National language in Sindh
It must seem on ground not in papers only
#SindhiIsOurNationalLanguage https://t.co/csCmI9AV90"
43097,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363434779933343748,2021-02-21 10:25:57+00:00,@NaziaMemon01 #SindhiIsOurNationalLanguage,0,0,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@NaziaMemon01 #SindhiIsOurNationalLanguage
43106,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363434556372705282,2021-02-21 10:25:04+00:00,@SialRabail2 #SindhiIsOurNationalLanguage,1,1,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@SialRabail2 #SindhiIsOurNationalLanguage
43109,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363434506108166144,2021-02-21 10:24:52+00:00,@Jnt_kht #SindhiIsOurNationalLanguage,0,0,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@Jnt_kht #SindhiIsOurNationalLanguage
43112,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363434467856105477,2021-02-21 10:24:43+00:00,@khalidkoree #SindhiIsOurNationalLanguage,0,0,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@khalidkoree #SindhiIsOurNationalLanguage
43125,snscrape.modules.twitter.Tweet,https://twitter.com/JavedAliBughio/status/1363434026242105344,2021-02-21 10:22:57+00:00,@SindhooNawaz #SindhiIsOurNationalLanguage,0,0,1,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,@SindhooNawaz #SindhiIsOurNationalLanguage
43265,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363431135737446401,2021-02-21 10:11:28+00:00,"@SeharKamran I love all languages 
#SindhiIsOurNationalLanguage",0,3,4,1,en,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"@SeharKamran I love all languages 
#SindhiIsOurNationalLanguage"
43278,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363430841104351232,2021-02-21 10:10:18+00:00,"سنڌي ٻولي
قومي ٻولي
#SindhiIsOurNationalLanguage https://t.co/DWYaqi0Evs",0,1,0,0,ar,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"سنڌي ٻولي
قومي ٻولي
#SindhiIsOurNationalLanguage https://t.co/DWYaqi0Evs"
43287,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363430582072598528,2021-02-21 10:09:16+00:00,"سنڌي ٻولي
قومي ٻولي 
#SindhiIsOurNationalLanguage https://t.co/naYFl27c98",0,1,0,0,ar,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"سنڌي ٻولي
قومي ٻولي 
#SindhiIsOurNationalLanguage https://t.co/naYFl27c98"
43309,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363429900045193218,2021-02-21 10:06:34+00:00,"قومي ٻولي سنڌي ٻولي
#SindhiIsOurNationalLanguage https://t.co/sM4pXZMV48",0,1,0,0,ar,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"قومي ٻولي سنڌي ٻولي
#SindhiIsOurNationalLanguage https://t.co/sM4pXZMV48"
43317,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363429704959725569,2021-02-21 10:05:47+00:00,"سکھر کے صحافی کے  گھر پویس کی دھشتگردی ،
بچون خواتین پے حملہ ،

ساحل جوگی نہ صرف صحافی ہے بلکہ لکھاری بھی ہے، جو ادب  کی خدمت کرتا ہے
#SindhiIsOurNationalLanguage https://t.co/8IAVqcSdrI",4,26,35,2,ur,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"سکھر کے صحافی کے  گھر پویس کی دھشتگردی ،
بچون خواتین پے حملہ ،

ساحل جوگی نہ صرف صحافی ہے بلکہ لکھاری بھی ہے، جو ادب  کی خدمت کرتا ہے
#SindhiIsOurNationalLanguage https://t.co/8IAVqcSdrI"
43339,snscrape.modules.twitter.Tweet,https://twitter.com/Mujeebullah_P/status/1363428948588175360,2021-02-21 10:02:47+00:00,"اڄ 21 فيبروري تي سڄي دنيا ۾ ٻولين جو عالمي ڏهاڙو ملهايو ٻيو وڃي ۔ پنهنجن ٻارن کي سنڌي پڙھايو ۔ سنڌي سيکاريو ۽ سڀني سان سنڌي ۾ ڳالهايو ڇوته ٻولي ئي قومن جي شناخت آھي ۔ ✌
#SindhiIsOurNationalLanguage #Sindh #سنڌي_ٻولي_قومي_ٻولي https://t.co/HsvApt9IEq",0,8,9,0,sd,"['SindhiIsOurNationalLanguage', 'Sindh', 'سنڌي_ٻولي_قومي_ٻولي']",33.7293366033538,73.03796768188477,"اڄ 21 فيبروري تي سڄي دنيا ۾ ٻولين جو عالمي ڏهاڙو ملهايو ٻيو وڃي ۔ پنهنجن ٻارن کي سنڌي پڙھايو ۔ سنڌي سيکاريو ۽ سڀني سان سنڌي ۾ ڳالهايو ڇوته ٻولي ئي قومن جي شناخت آھي ۔ ✌
#SindhiIsOurNationalLanguage #Sindh #سنڌي_ٻولي_قومي_ٻولي https://t.co/HsvApt9IEq"
43370,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363428309447692288,2021-02-21 10:00:14+00:00,#SindhiIsOurNationalLanguage https://t.co/e9umGpzviI,0,0,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/e9umGpzviI
43374,snscrape.modules.twitter.Tweet,https://twitter.com/dilshairRajper/status/1363428250488369153,2021-02-21 10:00:00+00:00,"Proud to be Sindhi ❤️⁦✌️⁩
سنڌي اباڻي ٻولي مٺڙي اباڻي ٻولي 😍😍😍
#motherlanguageday2021 
#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage 
#MotherLanguageDay https://t.co/SWlwQVhEKO",0,0,0,0,sd,"['motherlanguageday2021', 'سنڌي_ٻولي_قومي_ٻولي', 'SindhiIsOurNationalLanguage', 'MotherLanguageDay']",27.096411,68.41362,"Proud to be Sindhi ❤️⁦✌️⁩
سنڌي اباڻي ٻولي مٺڙي اباڻي ٻولي 😍😍😍
#motherlanguageday2021 
#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage 
#MotherLanguageDay https://t.co/SWlwQVhEKO"
43385,snscrape.modules.twitter.Tweet,https://twitter.com/raisabid_15/status/1363428056757661696,2021-02-21 09:59:14+00:00,#SindhiIsOurNationalLanguage https://t.co/ovn1AXReSQ,0,0,0,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/ovn1AXReSQ
43453,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363426759631196160,2021-02-21 09:54:05+00:00,"Police #Sukkur attacked home of senior journalist #SahilJogi 
Authority must take notice he is writer too #SindhiIsOurNationalLanguage",0,13,13,0,en,"['Sukkur', 'SahilJogi', 'SindhiIsOurNationalLanguage']",23.703272,66.654132,"Police #Sukkur attacked home of senior journalist #SahilJogi 
Authority must take notice he is writer too #SindhiIsOurNationalLanguage"
43502,snscrape.modules.twitter.Tweet,https://twitter.com/Sangrisaeed/status/1363425407064678402,2021-02-21 09:48:42+00:00,"#SahilJogi is not only journalist but writer who serve  #Sindh 
I condemn attack on his home at #Sukkur 
#SindhiIsOurNationalLanguage",2,17,25,0,en,"['SahilJogi', 'Sindh', 'Sukkur', 'SindhiIsOurNationalLanguage']",23.703272,66.654132,"#SahilJogi is not only journalist but writer who serve  #Sindh 
I condemn attack on his home at #Sukkur 
#SindhiIsOurNationalLanguage"
43514,snscrape.modules.twitter.Tweet,https://twitter.com/bilawalhingoro5/status/1363425126251778051,2021-02-21 09:47:35+00:00,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage https://t.co/ZUZvs7Mkfq",0,1,1,0,und,"['سنڌي_ٻولي_قومي_ٻولي', 'SindhiIsOurNationalLanguage']",25.421289,68.521431,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage https://t.co/ZUZvs7Mkfq"
43545,snscrape.modules.twitter.Tweet,https://twitter.com/PerveizAhmed/status/1363424340675551237,2021-02-21 09:44:28+00:00,"قوم جي ماء ان جي ماترڀومي ٻولي هوندي آهي جيڪا ڪڏهن به بدلجي نٿي سگهي. 
ماتر ڀاشا کان سواءِ قوم گونگي هوندي آهي..
#SindhiIsOurNationalLanguage",0,3,1,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"قوم جي ماء ان جي ماترڀومي ٻولي هوندي آهي جيڪا ڪڏهن به بدلجي نٿي سگهي. 
ماتر ڀاشا کان سواءِ قوم گونگي هوندي آهي..
#SindhiIsOurNationalLanguage"
43566,snscrape.modules.twitter.Tweet,https://twitter.com/SarmadA30669182/status/1363423748804775936,2021-02-21 09:42:07+00:00,"پنهنجي ڌرتي, پنهنجي ثقافت، پنهنجي ٻولي سان محبت اِن ڳالهه جو ثبوت آهي ته اوھان زندھ آهيو.
 
#SindhiIsOurNationalLanguage",0,0,1,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"پنهنجي ڌرتي, پنهنجي ثقافت، پنهنجي ٻولي سان محبت اِن ڳالهه جو ثبوت آهي ته اوھان زندھ آهيو.
 
#SindhiIsOurNationalLanguage"
43604,snscrape.modules.twitter.Tweet,https://twitter.com/PerveizAhmed/status/1363423019092344833,2021-02-21 09:39:13+00:00,#SindhiIsOurNationalLanguage https://t.co/buzWSOKGTq,0,2,2,0,und,['SindhiIsOurNationalLanguage'],23.703272,66.654132,#SindhiIsOurNationalLanguage https://t.co/buzWSOKGTq
43613,snscrape.modules.twitter.Tweet,https://twitter.com/bilawalhingoro5/status/1363422822182252547,2021-02-21 09:38:26+00:00,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage https://t.co/R3baKHoBhS",0,0,2,0,und,"['سنڌي_ٻولي_قومي_ٻولي', 'SindhiIsOurNationalLanguage']",25.421289,68.521431,"#سنڌي_ٻولي_قومي_ٻولي 
#SindhiIsOurNationalLanguage https://t.co/R3baKHoBhS"
43615,snscrape.modules.twitter.Tweet,https://twitter.com/SarmadA30669182/status/1363422794017628162,2021-02-21 09:38:19+00:00,"ٺيڪ آ ٽوئٽر تي ھڪ ڏينھن جي محبت سٺي ڳالھ آ. پر پنھنجي شھرن جي اسڪولن جي مالڪن کان اھو بہ پڇو تہ اوھان جي اسڪول ۾ سنڌي ڇو نٿي پڙھائي وڃي. پنھنجي ٻارن کي اتساهيو مطالعو ڪرڻ لاء. پٿرن تي نہ پنھنجي زبان تي خرچ ڪيو. 

#SindhiIsOurNationalLanguage",0,0,2,0,sd,['SindhiIsOurNationalLanguage'],23.703272,66.654132,"ٺيڪ آ ٽوئٽر تي ھڪ ڏينھن جي محبت سٺي ڳالھ آ. پر پنھنجي شھرن جي اسڪولن جي مالڪن کان اھو بہ پڇو تہ اوھان جي اسڪول ۾ سنڌي ڇو نٿي پڙھائي وڃي. پنھنجي ٻارن کي اتساهيو مطالعو ڪرڻ لاء. پٿرن تي نہ پنھنجي زبان تي خرچ ڪيو. 

#SindhiIsOurNationalLanguage"
